Department,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Type
CE,33100,4,PWL,0,Engineering Materials II,R,01:30 pm-03:20 pm,20,20,0,0,0,0,0,0,0,Catherine L Lucero (P),01/12-05/02,HAMP G150C,Laboratory
CE,33100,5,PWL,0,Engineering Materials II,R,03:30 pm-05:20 pm,20,19,1,0,0,0,0,0,0,Hadi Shagerdi Esmaeeli (P),01/12-05/02,HAMP G150C,Laboratory
CE,33100,6,PWL,0,Engineering Materials II,F,09:30 am-11:20 am,20,15,5,0,0,0,0,0,0,Robert Paul Spragg (P),01/12-05/02,HAMP G150C,Laboratory
CE,34000,1,PWL,3,Hydraulics,MW,12:30 pm-01:20 pm,100,98,2,0,0,0,0,0,0,Cary D Troy (P),01/12-05/02,HAMP 1144,Lecture
CE,34000,2,PWL,0,Hydraulics,F,01:30 pm-02:20 pm,100,98,2,0,0,0,0,0,0,Cary D Troy (P),01/12-05/02,HIKS B848,Recitation
CE,34300,1,PWL,1,Elementary Hydraulics Laboratory,M,08:30 am-11:20 am,21,6,15,0,0,0,0,0,0,"Cary D Troy (P), Nikhil Sangwan",01/12-05/02,HAMP B115F,Laboratory
CE,34300,2,PWL,1,Elementary Hydraulics Laboratory,T,11:30 am-02:20 pm,21,21,0,0,0,0,0,0,0,"Cary D Troy (P), Nikhil Sangwan",01/12-05/02,HAMP B115F,Laboratory
CE,34300,4,PWL,1,Elementary Hydraulics Laboratory,T,02:30 pm-05:20 pm,21,20,1,0,0,0,0,0,0,"Cary D Troy (P), Meenu Ramadas",01/12-05/02,HAMP B115F,Laboratory
CE,34300,6,PWL,1,Elementary Hydraulics Laboratory,R,11:30 am-02:20 pm,21,21,0,0,0,0,0,0,0,"Cary D Troy (P), Nikhil Sangwan",01/12-05/02,HAMP B115F,Laboratory
CE,34300,7,PWL,1,Elementary Hydraulics Laboratory,R,02:30 pm-05:20 pm,21,19,2,0,0,0,0,0,0,"Cary D Troy (P), Meenu Ramadas",01/12-05/02,HAMP B115F,Laboratory
CE,35000,1,PWL,3,Introduction To Environmental And Ecological Engineering,MF,09:30 am-10:20 am,144,80,64,0,0,0,144,106,38,Ernest Rowland Blatchley (P),01/12-05/02,MATH 175,Lecture
CE,35000,2,PWL,0,Introduction To Environmental And Ecological Engineering,W,09:30 am-10:20 am,72,57,15,0,0,0,72,70,2,Ernest Rowland Blatchley (P),01/12-05/02,HIKS G980D,Recitation
CE,35000,3,PWL,0,Introduction To Environmental And Ecological Engineering,W,10:30 am-11:20 am,72,23,49,0,0,0,72,36,36,Ernest Rowland Blatchley (P),01/12-05/02,HIKS G980D,Recitation
CE,35500,1,PWL,3,Engineering Environmental Sustainability,MWF,11:30 am-12:20 pm,80,55,25,0,0,0,80,103,-23,Loring F Nies (P),01/12-05/02,HIKS B848,Lecture
CE,36100,1,PWL,3,Transportation Engineering,TR,12:00 pm-01:15 pm,100,78,22,0,0,0,0,0,0,Fred Laires Mannering (P),01/12-05/02,HAMP 1144,Lecture
CE,37100,1,PWL,3,Structural Analysis I,MWF,08:30 am-09:20 am,80,61,19,0,0,0,0,0,0,Ayhan Irfanoglu (P),01/12-05/02,HAMP 1144,Lecture
CE,38300,1,PWL,3,Geotechnical Engineering I,MW,03:30 pm-04:20 pm,72,67,5,0,0,0,0,0,0,Philippe L Bourdeau (P),01/12-05/02,HAMP 1144,Lecture
CE,38300,2,PWL,0,Geotechnical Engineering I,F,03:30 pm-04:20 pm,72,67,5,0,0,0,0,0,0,Philippe L Bourdeau (P),01/12-05/02,HAMP 1144,Laboratory Preparation
CE,38300,3,PWL,0,Geotechnical Engineering I,T,09:30 am-11:20 am,18,16,2,0,0,0,0,0,0,Anuj Choudhari (P),01/12-05/02,HAMP G150A,Laboratory
CE,38300,4,PWL,0,Geotechnical Engineering I,T,03:30 pm-05:20 pm,18,18,0,0,0,0,0,0,0,Yu-chung Lin (P),01/12-05/02,HAMP G150A,Laboratory
CE,38300,7,PWL,0,Geotechnical Engineering I,R,09:30 am-11:20 am,18,15,3,0,0,0,0,0,0,Anuj Choudhari (P),01/12-05/02,HAMP G150A,Laboratory
CE,38300,8,PWL,0,Geotechnical Engineering I,R,03:30 pm-05:20 pm,18,18,0,0,0,0,0,0,0,Yu-chung Lin (P),01/12-05/02,HAMP G150A,Laboratory
CE,39201,1,PWL,2,Technical Communication In Civil Engineering,F,03:30 pm-04:20 pm,50,23,27,0,0,0,0,0,0,John C Tompkins (P),01/12-05/02,HAMP 1252,Lecture
CE,39201,2,PWL,0,Technical Communication In Civil Engineering,F,01:30 pm-02:20 pm,25,9,16,0,0,0,0,0,0,John C Tompkins (P),01/12-05/02,HAMP 2117,Recitation
CE,39201,3,PWL,0,Technical Communication In Civil Engineering,F,02:30 pm-03:20 pm,25,14,11,0,0,0,0,0,0,John C Tompkins (P),01/12-05/02,HAMP 2117,Recitation
CE,39800,1,PWL,3,Introduction To Civil Engineering Systems Design,TR,09:00 am-10:15 am,80,72,8,0,0,0,0,0,0,Satish V Ukkusuri (P),01/12-05/02,HIKS B853,Lecture
CE,41400,1,PWL,3,Building Mechnical And Electrical System Design,MWF,12:30 pm-01:20 pm,30,13,17,0,0,0,0,0,0,William Travis Horton (P),01/12-05/02,HAMP 2118,Lecture
CE,45700,1,PWL,3,Air Pollution Control And Design,TR,12:00 pm-01:15 pm,32,32,0,0,0,0,0,0,0,Robert Bertram Jacko (P),01/12-05/02,HAMP 3153,Lecture
CE,47000,1,PWL,3,Structural Steel Design,MW,10:30 am-11:20 am,48,30,18,0,0,0,0,0,0,Judy Liu (P),01/12-05/02,HAMP 3153,Lecture
CE,47000,3,PWL,0,Structural Steel Design,F,10:30 am-11:20 am,48,30,18,0,0,0,0,0,0,Judy Liu (P),01/12-05/02,HAMP 3153,Laboratory Preparation
CE,47000,4,PWL,0,Structural Steel Design,R,03:30 pm-05:20 pm,48,30,18,0,0,0,0,0,0,Mohamad-Fikre B Haj-Husein (P),01/12-05/02,HAMP 3153,Laboratory
CE,47300,1,PWL,4,Reinforced Concrete Design,MWF,09:30 am-10:20 am,60,52,8,0,0,0,0,0,0,Santiago Pujol (P),01/12-05/02,HAMP 1144,Lecture
CE,47300,2,PWL,0,Reinforced Concrete Design,M,02:30 pm-05:20 pm,30,23,7,0,0,0,0,0,0,Andrew S Wiese (P),01/12-05/02,HAMP 3144,Laboratory
CE,47300,4,PWL,0,Reinforced Concrete Design,T,02:30 pm-05:20 pm,30,29,1,0,0,0,0,0,0,Andrew S Wiese (P),01/12-05/02,SC 179,Laboratory
CE,47400,1,PWL,3,Structural Analysis II,MWF,01:30 pm-02:20 pm,48,33,15,0,0,0,0,0,0,Arun Prakash (P),01/12-05/02,HAMP 1252,Lecture
CE,48300,1,PWL,3,Geotechnical Engineering II,MWF,12:30 pm-01:20 pm,48,35,13,0,0,0,0,0,0,Antonio Bobet (P),01/12-05/02,HAMP 3153,Lecture
CE,49700,1,PWL,3,Railroad Engineering,MWF,10:30 am-11:20 am,30,23,7,0,0,0,0,0,0,Garrett D Jeong (P),01/12-05/02,HAMP 1113,Lecture
CE,49700,4,PWL,3,Cadastral Surveying,MW,01:30 pm-02:20 pm,30,13,17,0,0,0,0,0,0,Steven D Johnson (P),01/12-05/02,HAMP 3153,Lecture
CE,49800,1,PWL,0,Civil Engineering Design Project,TR,09:30 am-11:20 am,30,30,0,0,0,0,0,0,0,"Nicholas D Clark (P), Erica C Fischer",01/12-05/02,HAMP 2118,Laboratory
CE,49800,4,PWL,3,Civil Engineering Design Project,TR,08:30 am-09:20 am,95,83,12,0,0,0,0,0,0,Robert Bertram Jacko (P),01/12-05/02,HAMP 1144,Laboratory Preparation
CE,49800,7,PWL,0,Civil Engineering Design Project,TR,09:30 am-11:20 am,35,35,0,0,0,0,0,0,0,"Nicholas D Clark (P), Erica C Fischer",01/12-05/02,HAMP 3153,Laboratory
CE,49800,10,PWL,0,Civil Engineering Design Project,TR,09:30 am-11:20 am,30,18,12,0,0,0,0,0,0,"Nicholas D Clark (P), Erica C Fischer",01/12-05/02,HAMP 2123,Laboratory
CE,51300,1,PWL,0,Lighting In Buildings,T,11:30 am-01:20 pm,35,11,24,0,0,0,0,0,0,Athanasios Tzempelikos (P),01/12-05/02,SC 179,Laboratory
CE,51300,2,PWL,3,Lighting In Buildings,MW,04:30 pm-05:20 pm,35,11,24,0,0,0,0,0,0,Athanasios Tzempelikos (P),01/12-05/02,HAMP 3153,Lecture
CE,51401,1,PWL,3,Building Controls,TR,01:30 pm-02:45 pm,30,20,10,0,0,0,30,21,9,Ming Qu (P),01/12-05/02,HAMP 2123,Lecture
CE,52300,1,PWL,3,Selection And Utilization Of Construction Equipment,MWF,02:30 pm-03:20 pm,55,52,3,0,0,0,0,0,0,Phillip S Dunston (P),01/12-05/02,KNOY B033,Lecture
CE,53000,1,PWL,3,Properties And Production Of Concrete,MWF,12:30 pm-01:20 pm,64,53,11,0,0,0,0,0,0,William Jason Weiss (P),01/12-05/02,HAMP 1252,Lecture
CE,53500,1,PWL,3,Bituminous Materials And Mixtures,MF,02:30 pm-03:20 pm,30,21,9,0,0,0,0,0,0,John Ernest Haddock (P),01/12-05/02,HAMP 2123,Lecture
CE,53500,2,PWL,0,Bituminous Materials And Mixtures,W,02:30 pm-05:20 pm,30,21,9,0,0,0,0,0,0,John Ernest Haddock (P),01/12-05/02,HAMP 2123,Laboratory
CE,55900,1,PWL,3,Water Quality Modeling,MWF,09:30 am-10:20 am,25,18,7,0,0,0,0,0,0,Chad T Jafvert (P),01/12-05/02,HAMP 3153,Lecture
CE,56000,1,PWL,3,Public Mass Transportation,MWF,08:30 am-09:20 am,40,18,22,0,0,0,0,0,0,Jon D Fricker (P),01/12-05/02,HAMP 2123,Lecture
CE,56200,3,PWL,3,Geometric Design Of Highways,MW,09:30 am-10:20 am,30,9,21,0,0,0,0,0,0,Andrew P Tarko (P),01/12-05/02,HAMP 1113,Lecture
CE,56200,4,PWL,0,Geometric Design Of Highways,W,10:30 am-01:20 pm,30,9,21,0,0,0,0,0,0,Andrew P Tarko (P),01/12-05/02,HAMP 3144,Laboratory
CE,56800,1,PWL,3,Highway Infrastructure Management Systems,MWF,11:30 am-12:20 pm,30,21,9,0,0,0,0,0,0,Samuel Labi (P),01/12-05/02,HAMP 2118,Lectur
CE,57100,1,PWL,3,Earthquake Engineering,TR,09:00 am-10:15 am,40,29,11,0,0,0,0,0,0,Mete A Sozen (P),01/12-05/02,FRNY G124,Lecture
CE,57200,1,PWL,3,Prestressed Concrete Design,TR,12:00 pm-01:15 pm,40,28,12,0,0,0,0,0,0,Julio Alfonso Ramirez (P),01/12-05/02,ARMS 1109,Lecture
CE,59400,1,PWL,3,Transportation Systems Analysis,TR,12:00 pm-01:15 pm,30,20,10,0,0,0,0,0,0,Srinivas Peeta (P),01/12-05/02,HAMP 2123,Lecture
CE,59500,1,PWL,3,Finite Elements In Elasticity,MWF,02:30 pm-03:20 pm,75,32,43,0,0,0,0,0,0,Ghadir Haikal (P),01/12-05/02,HAMP 3153,Lecture
CE,59700,1,PWL,3,Geographic Information Systems,MWF,01:30 pm-02:20 pm,35,17,18,0,0,0,0,0,0,Jie Shan (P),01/12-05/02,HAMP 2123,Lecture
CE,59700,2,PWL,3,Digital Photogrammetric Sys,TR,04:30 pm-05:45 pm,39,12,27,0,0,0,0,0,0,Ayman F Habib (P),01/12-05/02,HAMP 2117,Lecture
CE,59700,8,PWL,3,Water Chemistry Env Eco Eng,TR,09:00 am-10:15 am,30,19,11,0,0,0,0,0,0,Inez Hua (P),01/12-05/02,HAMP 1113,Lecture
CE,59700,89,PWL,2,Water Supply In Dev Countries,M,03:30 pm-05:20 pm,15,6,9,0,0,0,15,14,1,"Bruce M Applegate (P), Ernest Rowland Blatchley , Kenneth Alan Foster , Vicki L Simpson",01/12-05/02,HAMP 2118,Lecture
CE,59700,90,PWL,3,Built Environment Modeling,TR,10:30 am-11:45 am,30,13,17,0,0,0,0,0,0,Hubo Cai (P),01/12-05/02,HAMP 1113,Lecture
CE,59700,91,PWL,3,Hyd Sed Trans Asp Steam Rest,MWF,01:30 pm-02:20 pm,30,21,9,0,0,0,0,0,0,Dennis A Lyn (P),01/12-05/02,HAMP 1113,Lecture
CE,59700,92,PWL,3,Sustainable Binders,MWF,09:30 am-10:20 am,25,8,17,0,0,0,0,0,0,Jan Olek (P),01/12-05/02,HAMP 2118,Lecture
CE,59700,93,PWL,3,Environmental Biotechnology,MWF,08:30 am-09:20 am,30,19,11,0,0,0,0,0,0,Zhi Zhou (P),01/12-05/02,HAMP 2118,Lecture
CE,59700,95,PWL,3,Polymers In Infrastr & Environ,MWF,01:30 pm-02:20 pm,30,8,22,0,0,0,0,0,0,Andrew J Whelton (P),01/12-05/02,HAMP 2118,Lecture
CE,59700,96,PWL,3,Anlys Plates & Shells,MWF,10:30 am-11:20 am,30,7,23,0,0,0,0,0,0,Sukru Guzey (P),01/12-05/02,HAMP 2118,Lecture
CE,59700,97,PWL,3,Intlgnt Mtrl & Struct Civl Eng,MWF,09:30 am-10:20 am,30,8,22,0,0,0,0,0,0,Bin Xu (P),01/12-05/02,HAMP 2123,Lecture
CE,59700,98,PWL,3,Brkth Thnkg Complx,W,09:30 am-10:20 am,25,20,5,0,0,0,25,21,4,Joseph V Sinfield (P),01/12-05/02,ME 1006,Lecture
CE,61500,1,PWL,3,Statistical And Econometric Methods II,T,05:30 pm-08:20 pm,40,22,18,0,0,0,0,0,0,Fred Laires Mannering (P),01/12-05/02,HAMP 2118,Lecture
CE,67100,1,PWL,3,Behavior Of Metal Structures,MWF,11:30 am-12:20 pm,40,23,17,0,0,0,0,0,0,Robert J Connor (P),01/12-05/02,HAMP 3153,Lecture
CE,67401,1,PWL,3,Bridge Engineering,MWF,08:30 am-09:20 am,40,11,29,0,0,0,0,0,0,Mark Douglas Bowman (P),01/12-05/02,HAMP 3153,Lecture
CE,68100,1,PWL,3,Engineering Properties Of Soils,MW,10:30 am-11:20 am,8,9,-1,0,0,0,0,0,0,Maria Caterina Santagata (P),01/12-05/02,HAMP 2123,Lecture
CE,68100,2,PWL,0,Engineering Properties Of Soils,F,10:30 am-01:20 pm,8,9,-1,0,0,0,0,0,0,Maria Caterina Santagata (P),01/12-05/02,HAMP G150A,Laboratory
CE,68600,1,PWL,3,Underground Construction,MW,05:30 pm-06:45 pm,20,20,0,0,0,0,0,0,0,Antonio Bobet (P),01/12-05/02,HAMP 2102,Lecture
CE,69100,1,PWL,0,CE Sem-Hydraul & Hyd,W,02:30 pm-03:20 pm,32,16,16,0,0,0,0,0,0,Dennis A Lyn (P),01/12-05/02,HAMP 1252,Lecture
CE,69100,4,PWL,0,CE Sem-Geomatics,W,03:30 pm-04:20 pm,32,4,28,0,0,0,0,0,0,James Samuel Bethel (P),01/12-05/02,HAMP 2118,Lecture
CE,69100,5,PWL,0,CE Sem-Structural,T,04:30 pm-05:20 pm,100,27,73,0,0,0,0,0,0,Sukru Guzey (P),01/12-05/02,HAMP 1144,Lecture
CE,69100,6,PWL,0,CE Sem-Transportation,T,03:30 pm-04:20 pm,63,31,32,0,0,0,0,0,0,Kumares C Sinha (P),01/12-05/02,HAMP 1144,Lecture
CE,69100,7,PWL,0,CE-Sem Gr Stdnt Orient,R,09:30 am-10:20 am,32,16,16,0,0,0,0,0,0,Dulcy M Abraham (P),01/12-05/02,HAMP 2101,Lecture
CE,69700,1,PWL,3,Satellite Photogrammtry,MWF,08:30 am-09:20 am,20,11,9,0,0,0,0,0,0,James Samuel Bethel (P),01/12-05/02,HAMP 1113,Lecture
CE,69700,2,PWL,3,SAR Interferometry,MWF,04:30 pm-05:20 pm,25,4,21,0,0,0,0,0,0,Daniele Perissin (P),01/12-05/02,HAMP 2101,Lecture
CEM,20100,1,PWL,3,Life Cycle Engineering And Management Of Constructed Facilities,MWF,10:30 am-11:20 am,100,13,87,0,0,0,100,98,2,Dulcy M Abraham (P),01/12-05/02,HAMP 1144,Lecture
CEM,28000,1,PWL,2,Construction Engineering Professional Development I,T,01:30 pm-02:20 pm,32,25,7,0,0,0,0,0,0,Brandon Michael Fulk (P),01/12-05/02,HAMP 1113,Lecture
CEM,30200,1,PWL,3,Practical Applications For Construction Engineering,MWF,11:30 am-12:20 pm,32,15,17,0,0,0,0,0,0,Victor P Gervais (P),01/12-05/02,HAMP 1113,Lecture
CEM,49700,1,PWL,3,Facilities Engr & Mgmt,M,05:30 pm-08:20 pm,20,3,17,0,0,0,0,0,0,Theodore J Weidner (P),01/12-05/02,HAMP 1113,Lecture
CEM,49700,7,PWL,3,Construction Means & Methods,TR,03:00 pm-04:15 pm,15,17,-2,0,0,0,0,0,0,Brandon Michael Fulk (P),01/12-05/02,HAMP 2123,Lecture
CHE,20100,1,PWL,0,Cooperative Seminar I,T,04:30 pm-05:20 pm,60,22,38,0,0,0,60,49,11,Gabriela Nagy (P),01/12-05/02,FRNY B124,Lecture
CHE,20500,1,PWL,4,Chemical Engineering Calculations,MWF,10:30 am-11:20 am,85,61,24,0,0,0,0,0,0,Bryan W Boudouris (P),01/12-05/02,EE 270,Lecture
CHE,20500,6,PWL,0,Chemical Engineering Calculations,F,08:30 am-09:20 am,45,27,18,0,0,0,0,0,0,Ridade Sayin (P),01/12-05/02,FRNY 1043,Recitation
CHE,20500,7,PWL,0,Chemical Engineering Calculations,F,02:30 pm-03:20 pm,40,34,6,0,0,0,0,0,0,Edward Philips Tomlinson (P),01/12-05/02,FRNY 1043,Recitation
CHE,21100,1,PWL,4,Introductory Chemical Engineering Thermodynamics,MWF,08:30 am-09:20 am,135,139,-4,0,0,0,0,0,0,Elias I Franses (P),01/12-05/02,FRNY G140,Lecture
CHE,21100,3,PWL,0,Introductory Chemical Engineering Thermodynamics,T,03:30 pm-04:20 pm,45,48,-3,0,0,0,0,0,0,Hee-joon Chun (P),01/12-05/02,FRNY 1043,Recitation
CHE,21100,4,PWL,0,Introductory Chemical Engineering Thermodynamics,R,04:30 pm-05:20 pm,45,45,0,0,0,0,0,0,0,Xin Zhao (P),01/12-05/02,FRNY 1043,Recitation
CHE,21100,5,PWL,0,Introductory Chemical Engineering Thermodynamics,R,03:30 pm-04:20 pm,45,46,-1,0,0,0,0,0,0,Vu Thien Tran (P),01/12-05/02,FRNY 1043,Recitation
CHE,30000,1,PWL,0,Chemical Engineering Seminar,W,03:30 pm-04:20 pm,175,155,20,0,0,0,0,0,0,Gabriela Nagy (P),01/12-05/02,FRNY G140,Lecture
CHE,30100,1,PWL,0,Cooperative Seminar II,T,04:30 pm-05:20 pm,60,27,33,0,0,0,60,49,11,Gabriela Nagy (P),01/12-05/02,FRNY B124,Lecture
CHE,30600,1,PWL,3,Design Of Staged Separation Processes,MWF,09:30 am-10:20 am,30,16,14,0,0,0,0,0,0,Phillip Charles Wankat (P),01/12-05/02,FRNY B124,Lecture
CHE,30600,2,PWL,0,Design Of Staged Separation Processes,W,07:30 am-09:20 am,30,16,14,0,0,0,0,0,0,Seung hyun Sung (P),01/12-05/02,FRNY 1043,Practice Study Observation
CHE,32000,1,PWL,3,Statistical Modeling And Quality Enhancement,MWF,11:30 am-12:20 pm,230,233,-3,0,0,0,0,0,0,Kendall T Thomson (P),01/12-05/02,FRNY G140,Lecture
CHE,32000,2,PWL,0,Statistical Modeling And Quality Enhancement,R,01:30 pm-03:20 pm,27,30,-3,0,0,0,0,0,0,Pushpak N Bhandari (P),01/12-05/02,FRNY 1033,Practice Study Observation
CHE,32000,3,PWL,0,Statistical Modeling And Quality Enhancement,R,07:30 am-09:20 am,29,29,0,0,0,0,0,0,0,Jennifer Lu (P),01/12-05/02,FRNY 1033,Practice Study Observation
CHE,32000,4,PWL,0,Statistical Modeling And Quality Enhancement,T,07:30 am-09:20 am,29,29,0,0,0,0,0,0,0,Jennifer Lu (P),01/12-05/02,FRNY 1033,Practice Study Observation
CHE,32000,5,PWL,0,Statistical Modeling And Quality Enhancement,R,11:30 am-01:20 pm,29,29,0,0,0,0,0,0,0,Yang Yang (P),01/12-05/02,FRNY 1033,Practice Study Observation
CHE,32000,6,PWL,0,Statistical Modeling And Quality Enhancement,M,03:30 pm-05:20 pm,29,30,-1,0,0,0,0,0,0,Christopher D Hagmann (P),01/12-05/02,FRNY 1033,Practice Study Observation
CHE,32000,10,PWL,0,Statistical Modeling And Quality Enhancement,R,09:30 am-11:20 am,29,29,0,0,0,0,0,0,0,Yang Yang (P),01/12-05/02,FRNY 1033,Practice Study Observation
CHE,32000,11,PWL,0,Statistical Modeling And Quality Enhancement,M,09:30 am-11:20 am,29,29,0,0,0,0,0,0,0,Christopher D Hagmann (P),01/12-05/02,FRNY 1033,Practice Study Observation
CHE,32000,12,PWL,0,Statistical Modeling And Quality Enhancement,R,03:30 pm-05:20 pm,29,28,1,0,0,0,0,0,0,Pushpak N Bhandari (P),01/12-05/02,FRNY 1033,Practice Study Observation
CHE,34800,1,PWL,4,Chemical Reaction Engineering,MWF,10:30 am-11:20 am,132,105,27,0,0,0,0,0,0,Jeffrey P Greeley (P),01/12-05/02,FRNY G140,Lecture
CHE,34800,2,PWL,0,Chemical Reaction Engineering,T,11:30 am-12:45 pm,22,22,0,0,0,0,0,0,0,Tej Salil Choksi (P),01/12-04/19,PHYS 201,Recitation
CHE,34800,3,PWL,0,Chemical Reaction Engineering,R,11:30 am-12:45 pm,22,17,5,0,0,0,0,0,0,Tej Salil Choksi (P),01/12-04/19,PHYS 201,Recitation
CHE,34800,4,PWL,0,Chemical Reaction Engineering,T,01:30 pm-03:20 pm,22,20,2,0,0,0,0,0,0,Christopher Rocky Anthony (P),01/12-04/19,FRNY G111,Laboratory
CHE,34800,5,PWL,0,Chemical Reaction Engineering,T,01:30 pm-02:45 pm,22,20,2,0,0,0,0,0,0,Christopher Rocky Anthony (P),01/12-04/19,ARMS 1103,Recitation
CHE,34800,6,PWL,0,Chemical Reaction Engineering,T,11:30 am-01:20 pm,22,22,0,0,0,0,0,0,0,Tej Salil Choksi (P),01/12-04/19,FRNY G111,Laboratory
CHE,34800,7,PWL,0,Chemical Reaction Engineering,R,11:30 am-01:20 pm,22,17,5,0,0,0,0,0,0,Tej Salil Choksi (P),01/12-04/19,FRNY G111,Laboratory
CHE,34800,9,PWL,0,Chemical Reaction Engineering,R,01:30 pm-03:20 pm,22,13,9,0,0,0,0,0,0,Christopher Rocky Anthony (P),01/12-04/19,FRNY G111,Laboratory
CHE,34800,10,PWL,0,Chemical Reaction Engineering,T,09:30 am-11:20 am,22,22,0,0,0,0,0,0,0,Oscar C Sanchez-Medina (P),01/12-04/19,FRNY G111,Laboratory
CHE,34800,11,PWL,0,Chemical Reaction Engineering,R,01:30 pm-02:45 pm,22,13,9,0,0,0,0,0,0,Christopher Rocky Anthony (P),01/12-04/19,HAMP 1266,Recitation
CHE,34800,12,PWL,0,Chemical Reaction Engineering,T,09:30 am-10:45 am,22,22,0,0,0,0,0,0,0,Oscar C Sanchez-Medina (P),01/12-04/19,HAMP 2101,Recitation
CHE,34800,15,PWL,0,Chemical Reaction Engineering,R,09:30 am-10:45 am,22,11,11,0,0,0,0,0,0,Oscar C Sanchez-Medina (P),01/12-04/19,PHYS 201,Recitation
CHE,34800,16,PWL,0,Chemical Reaction Engineering,R,09:30 am-11:20 am,22,11,11,0,0,0,0,0,0,Oscar C Sanchez-Medina (P),01/12-04/19,FRNY G111,Laboratory
CHE,37700,1,PWL,4,Momentum Transfer,MWF,12:30 pm-01:20 pm,63,69,-6,0,0,0,0,0,0,Osman A Basaran (P),01/12-05/02,FRNY G124,Lecture
CHE,37700,2,PWL,0,Momentum Transfer,R,11:30 am-12:45 pm,21,24,-3,0,0,0,0,0,0,"Pritish M Kamat (P), Jialiang Tang",01/12-04/19,HAMP 2108,Recitation
CHE,37700,3,PWL,0,Momentum Transfer,R,11:30 am-01:20 pm,21,24,-3,0,0,0,0,0,0,"Pritish M Kamat (P), Jialiang Tang",01/19-04/05,FRNY G111,Laboratory
CHE,37700,4,PWL,0,Momentum Transfer,R,01:30 pm-02:45 pm,21,23,-2,0,0,0,0,0,0,"Pritish M Kamat (P), Jialiang Tang",01/12-04/19,ARMS 1103,Recitation
CHE,37700,5,PWL,0,Momentum Transfer,R,01:30 pm-03:20 pm,21,23,-2,0,0,0,0,0,0,"Pritish M Kamat (P), Jialiang Tang",01/19-04/05,FRNY G111,Laboratory
CHE,37700,6,PWL,0,Momentum Transfer,R,09:30 am-10:45 am,21,22,-1,0,0,0,0,0,0,"Pritish M Kamat (P), Jialiang Tang",01/12-04/19,LAMB 108,Recitation
CHE,37700,7,PWL,0,Momentum Transfer,R,09:30 am-11:20 am,21,22,-1,0,0,0,0,0,0,"Pritish M Kamat (P), Jialiang Tang",01/19-04/05,FRNY G111,Laboratory
CHE,37800,1,PWL,4,Heat And Mass Transfer,MWF,02:30 pm-03:20 pm,117,84,33,0,0,0,0,0,0,David S Corti (P),01/12-05/02,FRNY G140,Lecture
CHE,37800,2,PWL,0,Heat And Mass Transfer,T,11:30 am-12:45 pm,24,21,3,0,0,0,0,0,0,Rohit Jaini (P),01/12-04/19,FRNY 1043,Recitation
CHE,37800,4,PWL,0,Heat And Mass Transfer,T,09:30 am-10:45 am,24,15,9,0,0,0,0,0,0,Oluwamayowa O Adigun (P),01/12-04/19,FRNY 1043,Recitation
CHE,37800,7,PWL,0,Heat And Mass Transfer,R,09:30 am-11:20 am,21,16,5,0,0,0,0,0,0,Oluwamayowa O Adigun (P),01/26-04/12,FRNY G111,Laboratory
CHE,37800,10,PWL,0,Heat And Mass Transfer,R,09:30 am-10:45 am,21,16,5,0,0,0,0,0,0,Oluwamayowa O Adigun (P),01/12-04/19,FRNY 1043,Recitation
CHE,37800,11,PWL,0,Heat And Mass Transfer,T,11:30 am-01:20 pm,24,21,3,0,0,0,0,0,0,Rohit Jaini (P),01/26-04/12,FRNY G111,Laboratory
CHE,37800,13,PWL,0,Heat And Mass Transfer,T,09:30 am-11:20 am,24,15,9,0,0,0,0,0,0,Oluwamayowa O Adigun (P),01/26-04/12,FRNY G111,Laboratory
CHE,37800,14,PWL,0,Heat And Mass Transfer,R,11:30 am-12:45 pm,24,17,7,0,0,0,0,0,0,Rohit Jaini (P),01/12-04/19,FRNY 1043,Recitation
CHE,37800,15,PWL,0,Heat And Mass Transfer,R,01:30 pm-02:45 pm,24,15,9,0,0,0,0,0,0,Agnes J Mendonca (P),01/12-04/19,FRNY 1043,Recitation
CHE,37800,16,PWL,0,Heat And Mass Transfer,R,11:30 am-01:20 pm,24,17,7,0,0,0,0,0,0,Rohit Jaini (P),01/26-04/12,FRNY G111,Laboratory
CHE,37800,17,PWL,0,Heat And Mass Transfer,R,01:30 pm-03:20 pm,24,15,9,0,0,0,0,0,0,Agnes J Mendonca (P),01/26-04/12,FRNY G111,Laboratory
CHE,43500,2,PWL,0,Chemical Engineering Laboratory,TR,01:30 pm-04:20 pm,27,30,-3,0,0,0,0,0,0,Nien-Hwa L Wang (P),01/12-05/02,FRNY G014,Laboratory
CHE,43500,4,PWL,0,Chemical Engineering Laboratory,TR,10:30 am-01:20 pm,27,30,-3,0,0,0,0,0,0,Vilas Ganpat Pol (P),01/12-05/02,FRNY G014,Laboratory
CHE,43500,7,PWL,0,Chemical Engineering Laboratory,MW,08:30 am-11:20 am,27,29,-2,0,0,0,0,0,0,Enrico Martinez Sainz (P),01/12-05/02,FRNY G014,Laboratory
CHE,43500,8,PWL,0,Chemical Engineering Laboratory,M,03:30 pm-04:20 pm,27,30,-3,0,0,0,0,0,0,Vilas Ganpat Pol (P),01/12-05/02,HAMP 1266,Laboratory Preparation
